ticker,event_date,status,trigger_z,exclusion_reason,direction,sector_index
POLICYBZR,2025-05-15,DROPPED_NO_TRIGGER,-0.4814730258645286,,,
POLICYBZR,2025-01-30,DROPPED_NO_TRIGGER,0.4156966515592673,,,
POLICYBZR,2024-11-05,DROPPED_PIT_MISS,,,,
POLYCAB,2026-01-16,DROPPED_NO_SECTOR_MAP,,,,
POLYCAB,2025-10-17,DROPPED_NO_SECTOR_MAP,,,,
POLYCAB,2025-07-17,DROPPED_NO_SECTOR_MAP,,,,
POLYCAB,2025-05-06,DROPPED_NO_SECTOR_MAP,,,,
POLYCAB,2025-01-22,DROPPED_NO_SECTOR_MAP,,,,
POWERGRID,2026-01-30,DROPPED_NO_TRIGGER,0.4852644004168651,,,
POWERGRID,2025-11-03,DROPPED_NO_TRIGGER,1.2655664758331668,,,
POWERGRID,2025-07-30,DROPPED_NO_TRIGGER,0.6353300736658823,,,
POWERGRID,2025-05-19,CANDIDATE,-2.047536318091137,,SHORT,NIFTYENERGY
POWERGRID,2025-02-03,DROPPED_NO_TRIGGER,0.2371845171906879,,,
POWERGRID,2024-11-06,DROPPED_NO_TRIGGER,0.3557986447549901,,,
POWERINDIA,2026-02-05,DROPPED_NO_SECTOR_MAP,,,,
POWERINDIA,2025-11-03,DROPPED_NO_SECTOR_MAP,,,,
POWERINDIA,2025-07-30,DROPPED_PIT_MISS,,,,
POWERINDIA,2025-05-14,DROPPED_PIT_MISS,,,,
POWERINDIA,2025-01-29,DROPPED_PIT_MISS,,,,
PPLPHARMA,2026-01-28,DROPPED_NO_TRIGGER,-0.5871601206851089,,,
PPLPHARMA,2025-11-05,DROPPED_INSUFFICIENT_BASELINE,,,,
PPLPHARMA,2025-07-28,DROPPED_NO_TRIGGER,-0.6574516498873813,,,
PPLPHARMA,2025-05-14,DROPPED_PIT_MISS,,,,
PPLPHARMA,2025-01-28,DROPPED_PIT_MISS,,,,
PREMIERENE,2026-01-22,DROPPED_NO_SECTOR_MAP,,,,
PREMIERENE,2025-10-28,DROPPED_PIT_MISS,,,,
PREMIERENE,2025-07-26,DROPPED_PIT_MISS,,,,
PREMIERENE,2025-05-17,DROPPED_PIT_MISS,,,,
PREMIERENE,2025-02-03,DROPPED_PIT_MISS,,,,
PREMIERENE,2024-11-08,DROPPED_PIT_MISS,,,,
PRESTIGE,2026-01-29,DROPPED_NO_TRIGGER,-0.7650004729881003,,,
PRESTIGE,2025-11-12,DROPPED_NO_TRIGGER,1.2528230989491358,,,
PRESTIGE,2025-08-05,DROPPED_NO_TRIGGER,-0.5817897512363468,,,
PRESTIGE,2025-05-29,DROPPED_NO_TRIGGER,0.5930004867028499,,,
PRESTIGE,2025-01-30,EXCLUDED_MACRO,-1.5988461473662638,SECTOR_T,,
RBLBANK,2026-04-25,DROPPED_INSUFFICIENT_BASELINE,,,,
RBLBANK,2026-01-17,DROPPED_INSUFFICIENT_BASELINE,,,,
RBLBANK,2025-10-18,DROPPED_INSUFFICIENT_BASELINE,,,,
RBLBANK,2025-07-19,DROPPED_INSUFFICIENT_BASELINE,,,,
RBLBANK,2025-04-25,DROPPED_NO_TRIGGER,-0.42218684319440036,,,
RBLBANK,2025-01-18,DROPPED_INSUFFICIENT_BASELINE,,,,
RECLTD,2026-01-29,DROPPED_NO_SECTOR_MAP,,,,
RECLTD,2025-10-17,DROPPED_NO_SECTOR_MAP,,,,
RECLTD,2025-07-24,DROPPED_NO_SECTOR_MAP,,,,
RECLTD,2025-05-08,DROPPED_NO_SECTOR_MAP,,,,
RECLTD,2025-02-06,DROPPED_NO_SECTOR_MAP,,,,
RELIANCE,2026-04-24,DROPPED_INSUFFICIENT_BASELINE,,,,
RELIANCE,2026-01-16,CANDIDATE,-1.6111641712558515,,SHORT,NIFTYENERGY
RELIANCE,2025-10-17,DROPPED_NO_TRIGGER,0.051756088169368795,,,
RELIANCE,2025-07-18,DROPPED_NO_TRIGGER,-0.9301413933264433,,,
RELIANCE,2025-04-25,DROPPED_NO_TRIGGER,-0.6022875535356612,,,
RELIANCE,2025-01-16,DROPPED_NO_TRIGGER,1.3131470895780633,,,
RVNL,2026-02-05,DROPPED_NO_SECTOR_MAP,,,,
RVNL,2025-11-11,DROPPED_NO_SECTOR_MAP,,,,
RVNL,2025-08-12,DROPPED_NO_SECTOR_MAP,,,,
RVNL,2025-05-21,DROPPED_PIT_MISS,,,,
RVNL,2025-02-14,DROPPED_PIT_MISS,,,,
RVNL,2024-11-07,DROPPED_PIT_MISS,,,,
SAIL,2026-01-30,DROPPED_NO_TRIGGER,0.4480192170592128,,,
SAIL,2025-10-29,DROPPED_NO_TRIGGER,-0.9158282216993487,,,
SAIL,2025-07-25,DROPPED_NO_TRIGGER,-0.2755933446175595,,,
SAIL,2025-05-28,DROPPED_NO_TRIGGER,0.06570323934451087,,,
SAIL,2025-02-11,DROPPED_NO_TRIGGER,1.1065252999849475,,,
SAIL,2024-11-07,DROPPED_NO_TRIGGER,-0.6928913698363138,,,
SAMMAANCAP,2026-02-04,DROPPED_NO_SECTOR_MAP,,,,
SAMMAANCAP,2025-10-31,DROPPED_NO_SECTOR_MAP,,,,
SAMMAANCAP,2025-08-13,DROPPED_PIT_MISS,,,,
SAMMAANCAP,2025-05-16,DROPPED_PIT_MISS,,,,
SAMMAANCAP,2025-02-11,DROPPED_PIT_MISS,,,,
SAMMAANCAP,2024-11-14,DROPPED_PIT_MISS,,,,
SBICARD,2026-01-28,DROPPED_NO_SECTOR_MAP,,,,
SBICARD,2025-10-24,DROPPED_NO_SECTOR_MAP,,,,
SBICARD,2025-07-25,DROPPED_NO_SECTOR_MAP,,,,
SBICARD,2025-04-24,DROPPED_NO_SECTOR_MAP,,,,
SBICARD,2025-01-28,DROPPED_NO_SECTOR_MAP,,,,
SBILIFE,2026-04-22,DROPPED_NO_SECTOR_MAP,,,,
SBILIFE,2026-01-28,DROPPED_NO_SECTOR_MAP,,,,
SBILIFE,2025-10-24,DROPPED_NO_SECTOR_MAP,,,,
SBILIFE,2025-07-24,DROPPED_NO_SECTOR_MAP,,,,
SBILIFE,2025-04-24,DROPPED_NO_SECTOR_MAP,,,,
SBILIFE,2025-01-17,DROPPED_NO_SECTOR_MAP,,,,
SBIN,2026-02-07,DROPPED_INSUFFICIENT_BASELINE,,,,
SBIN,2025-11-04,CANDIDATE,2.421730742093647,,LONG,BANKNIFTY
SBIN,2025-08-08,DROPPED_NO_TRIGGER,0.8730816417402774,,,
SBIN,2025-05-03,DROPPED_INSUFFICIENT_BASELINE,,,,
SBIN,2025-02-06,DROPPED_NO_TRIGGER,0.22947664890263578,,,
SBIN,2024-11-08,DROPPED_NO_TRIGGER,0.15240833335868864,,,
SHREECEM,2026-02-06,DROPPED_NO_SECTOR_MAP,,,,
SHREECEM,2025-10-28,DROPPED_NO_SECTOR_MAP,,,,
SHREECEM,2025-08-04,DROPPED_NO_SECTOR_MAP,,,,
SHREECEM,2025-05-14,DROPPED_NO_SECTOR_MAP,,,,
SHREECEM,2025-01-30,DROPPED_NO_SECTOR_MAP,,,,
SHREECEM,2024-11-11,DROPPED_NO_SECTOR_MAP,,,,
SHRIRAMFIN,2026-04-24,DROPPED_NO_SECTOR_MAP,,,,
SHRIRAMFIN,2026-01-23,DROPPED_NO_SECTOR_MAP,,,,
SHRIRAMFIN,2025-10-31,DROPPED_NO_SECTOR_MAP,,,,
SHRIRAMFIN,2025-07-25,DROPPED_NO_SECTOR_MAP,,,,
SHRIRAMFIN,2025-04-25,DROPPED_NO_SECTOR_MAP,,,,
SHRIRAMFIN,2025-01-24,DROPPED_NO_SECTOR_MAP,,,,
SIEMENS,2026-02-06,DROPPED_NO_SECTOR_MAP,,,,
SIEMENS,2025-11-14,DROPPED_NO_SECTOR_MAP,,,,
SIEMENS,2025-08-08,DROPPED_NO_SECTOR_MAP,,,,
SIEMENS,2025-05-13,DROPPED_NO_SECTOR_MAP,,,,
SIEMENS,2025-02-12,DROPPED_NO_SECTOR_MAP,,,,
SOLARINDS,2026-02-03,DROPPED_NO_SECTOR_MAP,,,,
SOLARINDS,2025-11-10,DROPPED_NO_SECTOR_MAP,,,,
SOLARINDS,2025-08-07,DROPPED_NO_SECTOR_MAP,,,,
SOLARINDS,2025-05-20,DROPPED_NO_SECTOR_MAP,,,,
SOLARINDS,2025-02-05,DROPPED_NO_SECTOR_MAP,,,,
SOLARINDS,2024-11-13,DROPPED_PIT_MISS,,,,
SONACOMS,2026-01-23,DROPPED_NO_TRIGGER,1.2105071241561758,,,
SONACOMS,2025-10-27,DROPPED_NO_TRIGGER,0.13429867694434505,,,
SONACOMS,2025-08-04,EXCLUDED_MACRO,-1.8078604721135745,SECTOR_T,,
SONACOMS,2025-04-30,DROPPED_NO_TRIGGER,-0.21321005994279535,,,
SONACOMS,2025-01-23,DROPPED_NO_TRIGGER,-0.18739132016947355,,,
SRF,2026-01-20,DROPPED_NO_SECTOR_MAP,,,,
SRF,2025-10-27,DROPPED_NO_SECTOR_MAP,,,,
SRF,2025-07-23,DROPPED_NO_SECTOR_MAP,,,,
SRF,2025-05-12,DROPPED_NO_SECTOR_MAP,,,,
SRF,2025-01-29,DROPPED_NO_SECTOR_MAP,,,,
SUNPHARMA,2026-01-31,DROPPED_INSUFFICIENT_BASELINE,,,,
SUNPHARMA,2025-11-05,DROPPED_INSUFFICIENT_BASELINE,,,,
SUNPHARMA,2025-07-31,DROPPED_NO_TRIGGER,-1.4857605423277587,,,
SUNPHARMA,2025-05-22,DROPPED_NO_TRIGGER,1.1028426485830745,,,
SUNPHARMA,2025-01-31,CANDIDATE,-1.58296495505916,,SHORT,NIFTYPHARMA
SUPREMEIND,2026-01-21,DROPPED_NO_SECTOR_MAP,,,,
SUPREMEIND,2025-10-27,DROPPED_NO_SECTOR_MAP,,,,
SUPREMEIND,2025-07-24,DROPPED_NO_SECTOR_MAP,,,,
SUPREMEIND,2025-04-24,DROPPED_NO_SECTOR_MAP,,,,
SUPREMEIND,2025-01-20,DROPPED_NO_SECTOR_MAP,,,,
SUZLON,2026-02-05,DROPPED_NO_SECTOR_MAP,,,,
SUZLON,2025-11-04,DROPPED_NO_SECTOR_MAP,,,,
SUZLON,2025-08-12,DROPPED_PIT_MISS,,,,
SUZLON,2025-05-29,DROPPED_PIT_MISS,,,,
SUZLON,2025-01-28,DROPPED_PIT_MISS,,,,
SWIGGY,2026-01-29,DROPPED_NO_SECTOR_MAP,,,,
SWIGGY,2025-10-30,DROPPED_PIT_MISS,,,,
SWIGGY,2025-07-31,DROPPED_PIT_MISS,,,,
SWIGGY,2025-05-09,DROPPED_PIT_MISS,,,,
SWIGGY,2025-02-05,DROPPED_PIT_MISS,,,,
SWIGGY,2024-12-03,DROPPED_PIT_MISS,,,,
TATACONSUM,2026-01-27,DROPPED_NO_TRIGGER,-0.20223675657540638,,,
TATACONSUM,2025-11-03,DROPPED_NO_TRIGGER,0.028601630776264,,,
TATACONSUM,2025-07-23,DROPPED_NO_TRIGGER,1.1392862076940364,,,
TATACONSUM,2025-04-23,DROPPED_NO_TRIGGER,0.029299289262023003,,,
TATACONSUM,2025-01-30,DROPPED_NO_TRIGGER,1.3224520157787674,,,
TATAELXSI,2026-04-21,DROPPED_NO_TRIGGER,-0.1563918460834879,,,
TATAELXSI,2026-01-13,CANDIDATE,2.6209756903451153,,LONG,NIFTYIT
TATAELXSI,2025-10-09,DROPPED_NO_TRIGGER,-0.33827592140381746,,,
TATAELXSI,2025-07-10,DROPPED_NO_TRIGGER,-0.5567053212342643,,,
TATAELXSI,2025-04-17,DROPPED_NO_TRIGGER,0.25200782536741556,,,
TATAELXSI,2025-01-09,DROPPED_NO_TRIGGER,-1.0554671931380541,,,
TATAPOWER,2026-02-04,EXCLUDED_MACRO,2.672947042806721,SECTOR_T,,
TATAPOWER,2025-11-11,DROPPED_NO_TRIGGER,-0.8902237562501613,,,
TATAPOWER,2025-08-01,DROPPED_NO_TRIGGER,0.6164146712580781,,,
TATAPOWER,2025-05-14,DROPPED_NO_TRIGGER,0.6177210669907208,,,
TATAPOWER,2025-02-04,DROPPED_NO_TRIGGER,1.0780412354772513,,,
TATASTEEL,2026-02-06,EXCLUDED_MACRO,2.3699241980699313,SECTOR_T1,,
TATASTEEL,2025-11-12,DROPPED_NO_TRIGGER,0.25099525364148123,,,
TATASTEEL,2025-07-30,DROPPED_NO_TRIGGER,-0.6699822215181849,,,
TATASTEEL,2025-05-12,DROPPED_NO_TRIGGER,1.4666578923928917,,,
TATASTEEL,2025-01-27,DROPPED_NO_TRIGGER,-0.4803419685291026,,,
TATASTEEL,2024-11-06,DROPPED_NO_TRIGGER,-0.264883994121439,,,
TATATECH,2026-01-16,DROPPED_NO_TRIGGER,-0.8591034776533418,,,
TATATECH,2025-10-17,DROPPED_NO_TRIGGER,-0.7716813378622204,,,
TATATECH,2025-07-14,DROPPED_NO_TRIGGER,0.05219501412155765,,,
TATATECH,2025-04-25,DROPPED_NO_TRIGGER,0.7250161693725506,,,
TATATECH,2025-01-21,DROPPED_PIT_MISS,,,,
TCS,2026-04-09,EXCLUDED_MACRO,2.0992099765801613,SECTOR_T1,,
TCS,2026-01-12,DROPPED_NO_TRIGGER,0.6451113987579105,,,
TCS,2025-10-09,DROPPED_NO_TRIGGER,0.3360529365657258,,,
TCS,2025-07-10,DROPPED_NO_TRIGGER,-0.12363628386305058,,,
TCS,2025-04-10,DROPPED_INSUFFICIENT_BASELINE,,,,
TCS,2025-01-09,DROPPED_NO_TRIGGER,0.08884506304645852,,,
TECHM,2026-04-22,DROPPED_NO_TRIGGER,-0.09949535031240869,,,
TECHM,2026-01-16,DROPPED_NO_TRIGGER,0.8013567433247529,,,
TECHM,2025-10-14,DROPPED_NO_TRIGGER,-0.5058281229339129,,,
TECHM,2025-07-16,DROPPED_NO_TRIGGER,-0.07526590182208398,,,
TECHM,2025-04-24,DROPPED_NO_TRIGGER,-1.0778035858223374,,,
TECHM,2025-01-17,EXCLUDED_MACRO,3.3494156800312473,SECTOR_T,,
TIINDIA,2026-02-04,DROPPED_NO_SECTOR_MAP,,,,
TIINDIA,2025-11-05,DROPPED_NO_SECTOR_MAP,,,,
TIINDIA,2025-08-01,DROPPED_NO_SECTOR_MAP,,,,
TIINDIA,2025-05-15,DROPPED_NO_SECTOR_MAP,,,,
TIINDIA,2025-02-03,DROPPED_NO_SECTOR_MAP,,,,
TIINDIA,2024-11-04,DROPPED_PIT_MISS,,,,
TITAN,2026-02-10,DROPPED_NO_SECTOR_MAP,,,,
TITAN,2025-11-03,DROPPED_NO_SECTOR_MAP,,,,
TITAN,2025-08-07,DROPPED_NO_SECTOR_MAP,,,,
TITAN,2025-05-08,DROPPED_NO_SECTOR_MAP,,,,
TITAN,2025-02-04,DROPPED_NO_SECTOR_MAP,,,,
TITAN,2024-11-05,DROPPED_NO_SECTOR_MAP,,,,
TMPV,2026-02-05,DROPPED_INSUFFICIENT_BASELINE,,,,
TMPV,2025-11-14,DROPPED_INSUFFICIENT_BASELINE,,,,
TMPV,2025-08-08,DROPPED_PIT_MISS,,,,
TMPV,2025-05-13,DROPPED_PIT_MISS,,,,
TMPV,2025-01-29,DROPPED_PIT_MISS,,,,
TMPV,2024-11-08,DROPPED_PIT_MISS,,,,
TORNTPHARM,2026-02-13,DROPPED_NO_TRIGGER,0.08450125815280425,,,
TORNTPHARM,2025-11-07,DROPPED_NO_TRIGGER,0.8244021322851046,,,
TORNTPHARM,2025-07-28,DROPPED_NO_TRIGGER,0.9674711417450234,,,
TORNTPHARM,2025-05-20,DROPPED_NO_TRIGGER,-0.09686258727691179,,,
TORNTPHARM,2025-01-24,DROPPED_NO_TRIGGER,-0.4978968575679899,,,
TORNTPOWER,2026-02-10,DROPPED_NO_TRIGGER,0.7331949872492235,,,
TORNTPOWER,2025-11-11,DROPPED_NO_TRIGGER,0.2856527606571762,,,
TORNTPOWER,2025-08-05,DROPPED_NO_TRIGGER,0.07081889278364549,,,
TORNTPOWER,2025-05-14,DROPPED_NO_TRIGGER,-0.7580110335811249,,,
TORNTPOWER,2025-02-04,DROPPED_NO_TRIGGER,-0.09722268204255097,,,
TORNTPOWER,2024-11-13,DROPPED_PIT_MISS,,,,
TRENT,2026-04-22,DROPPED_NO_SECTOR_MAP,,,,
TRENT,2026-02-04,DROPPED_NO_SECTOR_MAP,,,,
TRENT,2025-11-07,DROPPED_NO_SECTOR_MAP,,,,
TRENT,2025-08-06,DROPPED_NO_SECTOR_MAP,,,,
TRENT,2025-04-29,DROPPED_NO_SECTOR_MAP,,,,
TRENT,2025-02-06,DROPPED_NO_SECTOR_MAP,,,,
TRENT,2024-11-07,DROPPED_NO_SECTOR_MAP,,,,
TVSMOTOR,2026-01-28,DROPPED_NO_SECTOR_MAP,,,,
TVSMOTOR,2025-10-28,DROPPED_NO_SECTOR_MAP,,,,
TVSMOTOR,2025-07-31,DROPPED_NO_SECTOR_MAP,,,,
TVSMOTOR,2025-04-28,DROPPED_NO_SECTOR_MAP,,,,
TVSMOTOR,2025-01-28,DROPPED_NO_SECTOR_MAP,,,,
ULTRACEMCO,2026-01-24,DROPPED_NO_SECTOR_MAP,,,,
ULTRACEMCO,2025-10-18,DROPPED_NO_SECTOR_MAP,,,,
ULTRACEMCO,2025-07-21,DROPPED_NO_SECTOR_MAP,,,,
ULTRACEMCO,2025-04-28,DROPPED_NO_SECTOR_MAP,,,,
ULTRACEMCO,2025-01-23,DROPPED_NO_SECTOR_MAP,,,,
ULTRACEMCO,2025-01-21,DROPPED_NO_SECTOR_MAP,,,,
UNIONBANK,2026-04-23,DROPPED_INSUFFICIENT_BASELINE,,,,
UNIONBANK,2026-01-14,CANDIDATE,2.139695909437299,,LONG,BANKNIFTY
UNIONBANK,2025-10-30,DROPPED_NO_TRIGGER,0.44219358834997635,,,
UNIONBANK,2025-07-19,DROPPED_INSUFFICIENT_BASELINE,,,,
UNIONBANK,2025-05-08,DROPPED_NO_TRIGGER,0.11253433639707244,,,
UNIONBANK,2025-01-27,DROPPED_NO_TRIGGER,0.5124061102815692,,,
UNITDSPR,2026-01-20,DROPPED_NO_TRIGGER,0.3403470866979914,,,
UNITDSPR,2025-10-30,DROPPED_NO_TRIGGER,0.05479033748288225,,,
UNITDSPR,2025-08-13,DROPPED_NO_TRIGGER,0.1110486857789899,,,
UNITDSPR,2025-05-20,DROPPED_NO_TRIGGER,-0.39143318937453997,,,
UNITDSPR,2025-01-23,DROPPED_INSUFFICIENT_BASELINE,,,,
UNOMINDA,2026-02-05,DROPPED_NO_TRIGGER,-0.5249607258126997,,,
UNOMINDA,2025-11-07,DROPPED_NO_TRIGGER,1.2933361044964156,,,
UNOMINDA,2025-08-06,DROPPED_NO_TRIGGER,-0.5369690627807522,,,
UNOMINDA,2025-05-21,DROPPED_PIT_MISS,,,,
UNOMINDA,2025-02-06,DROPPED_PIT_MISS,,,,
UNOMINDA,2024-11-12,DROPPED_PIT_MISS,,,,
UPL,2026-02-02,DROPPED_NO_SECTOR_MAP,,,,
UPL,2025-11-06,DROPPED_NO_SECTOR_MAP,,,,
UPL,2025-08-01,DROPPED_NO_SECTOR_MAP,,,,
UPL,2025-07-28,DROPPED_NO_SECTOR_MAP,,,,
UPL,2025-05-12,DROPPED_NO_SECTOR_MAP,,,,
UPL,2025-01-31,DROPPED_NO_SECTOR_MAP,,,,
UPL,2024-11-11,DROPPED_NO_SECTOR_MAP,,,,
VBL,2026-02-03,DROPPED_NO_TRIGGER,0.5551966074992953,,,
VBL,2025-10-29,DROPPED_NO_TRIGGER,-0.026720705057176327,,,
VBL,2025-07-29,DROPPED_NO_TRIGGER,0.5665198048405994,,,
VBL,2025-04-30,CANDIDATE,-1.5119500453514942,,SHORT,NIFTYFMCG
VBL,2025-02-10,DROPPED_NO_TRIGGER,1.3395153787896006,,,
VEDL,2026-01-29,DROPPED_NO_TRIGGER,-0.9584341408729246,,,
VEDL,2025-10-31,CANDIDATE,1.6095946619180577,,LONG,NIFTYMETAL
VEDL,2025-07-31,DROPPED_NO_TRIGGER,-0.7118984876785133,,,
VEDL,2025-04-30,DROPPED_NO_TRIGGER,0.4449941406975288,,,
VEDL,2025-01-31,DROPPED_NO_TRIGGER,-1.3411040919588508,,,
VEDL,2024-11-08,DROPPED_NO_TRIGGER,-1.1306638790677177,,,
VMM,2026-01-27,DROPPED_PIT_MISS,,,,
VMM,2025-11-13,DROPPED_PIT_MISS,,,,
VMM,2025-08-13,DROPPED_PIT_MISS,,,,
VMM,2025-04-29,DROPPED_PIT_MISS,,,,
VMM,2025-01-31,DROPPED_PIT_MISS,,,,
VOLTAS,2026-01-29,DROPPED_NO_SECTOR_MAP,,,,
VOLTAS,2025-11-13,DROPPED_NO_SECTOR_MAP,,,,
VOLTAS,2025-08-08,DROPPED_NO_SECTOR_MAP,,,,
VOLTAS,2025-05-07,DROPPED_NO_SECTOR_MAP,,,,
VOLTAS,2025-01-29,DROPPED_NO_SECTOR_MAP,,,,
WAAREEENER,2026-01-21,DROPPED_NO_SECTOR_MAP,,,,
WAAREEENER,2025-10-16,DROPPED_PIT_MISS,,,,
WAAREEENER,2025-07-28,DROPPED_PIT_MISS,,,,
WAAREEENER,2025-04-22,DROPPED_PIT_MISS,,,,
WAAREEENER,2025-01-30,DROPPED_PIT_MISS,,,,
WAAREEENER,2024-11-18,DROPPED_PIT_MISS,,,,
WIPRO,2026-04-16,DROPPED_NO_TRIGGER,0.8952624883553354,,,
WIPRO,2026-01-16,DROPPED_NO_TRIGGER,-0.9772130104744874,,,
WIPRO,2025-10-16,DROPPED_NO_TRIGGER,-0.23348692324224277,,,
WIPRO,2025-07-17,DROPPED_NO_TRIGGER,-1.287024969170127,,,
WIPRO,2025-04-16,DROPPED_NO_TRIGGER,-1.19748011727311,,,
WIPRO,2025-01-17,DROPPED_NO_TRIGGER,1.2060275429900942,,,
YESBANK,2026-04-18,DROPPED_INSUFFICIENT_BASELINE,,,,
YESBANK,2026-01-17,DROPPED_INSUFFICIENT_BASELINE,,,,
YESBANK,2025-10-18,DROPPED_INSUFFICIENT_BASELINE,,,,
YESBANK,2025-07-19,DROPPED_INSUFFICIENT_BASELINE,,,,
YESBANK,2025-04-19,DROPPED_INSUFFICIENT_BASELINE,,,,
YESBANK,2025-01-25,DROPPED_INSUFFICIENT_BASELINE,,,,
ZYDUSLIFE,2026-02-09,DROPPED_NO_TRIGGER,-0.27782569798987383,,,
ZYDUSLIFE,2025-11-06,DROPPED_NO_TRIGGER,-0.7861735441402644,,,
ZYDUSLIFE,2025-08-12,DROPPED_NO_TRIGGER,0.4588960376211621,,,
ZYDUSLIFE,2025-05-20,DROPPED_NO_TRIGGER,0.05184281565505507,,,
ZYDUSLIFE,2025-02-05,DROPPED_NO_TRIGGER,1.1458753960756514,,,
ZYDUSLIFE,2024-11-12,DROPPED_NO_TRIGGER,-0.8568255564957582,,,
